group,time,s_MP,change,type,length,sum_change,area,surge_area,group,time,change,type,p_MP,p_buyCap,p_askCap,p_totalBidVol,p_totalAskVol,length,sum_change,area
71,1660344489339.0,29.07,0.0013772989965120884,surge,2,0.00790656497488229,0.01581312994976458,0.01581312994976458,72.0,1660349072955.0,-0.0051093170706428045,precursor,29.18,8083018.31,1229435578.11,730234.49,314327.9,1.0,-0.0051093170706428045,-0.0051093170706428045
73,1660350058818.0,29.13,0.0023676327300884313,surge,4,0.0352174004417608,0.1408696017670432,0.1408696017670432,74.0,1660360648423.0,-0.004963384614608446,precursor,30.21,6964727.63,1228811393.52,688463.31,289695.41,4.0,-0.013122560484087144,-0.052490241936348575
75,1660368216205.0,29.86,0.0019779987285657883,surge,2,0.00365959295110938,0.00731918590221876,0.00731918590221876,76.0,1660374148565.0,-0.002561590639820388,precursor,29.82,6788549.56,1228772337.58,681712.92,289341.71,3.0,-0.015322309443778404,-0.04596692833133521
77,1660382809755.0,29.61,0.006284172115903463,surge,1,0.006284172115903463,0.006284172115903463,0.006284172115903463,78.0,1660385146425.0,-0.0018849557021541007,precursor,29.72,6718251.76,1228717523.26,679378.78,287567.74,4.0,-0.005756492628447385,-0.02302597051378954
79,1660398948623.0,29.49,0.0009508078967561007,surge,3,0.002951552687571679,0.008854658062715036,0.008854658062715036,80.0,1660408268679.0,-0.0059120266023193315,precursor,29.49,6508454.67,1228894019.41,665675.61,293080.01,2.0,-0.043139389309329174,-0.08627877861865835
81,1660415601346.0,29.11,0.9307645720012643,surge,2,0.9317948036512225,1.863589607302445,1.863589607302445,82.0,1660415661698.0,-0.0003429472926328225,precursor,29.15,6269987.29,1229566790.39,658624.26,307125.64,3.0,-0.0001369976628218028,-0.00041099298846540837
83,1660415753730.0,29.17,0.0010292301956091655,surge,1,0.0010292301956091655,0.0010292301956091655,0.0010292301956091655,84.0,1660415788468.0,-0.0005824851766966677,precursor,29.17,6225656.52,1229580367.02,657055.32,307541.12,1.0,-0.0005824851766966677,-0.0005824851766966677
85,1660415835489.0,29.17,0.0005487556675620398,surge,1,0.0005487556675620398,0.0005487556675620398,0.0005487556675620398,86.0,1660415888517.0,0.0005140624922078674,precursor,29.18,6225227.89,1229554806.65,656998.66,306643.88,8.0,-0.0018487117695738851,-0.014789694156591081
87,1660416630888.0,29.16,0.0006533218373532823,surge,1,0.0006533218373532823,0.0006533218373532823,0.0006533218373532823,88.0,1660416811115.0,-0.0001369504269768118,precursor,29.12,6094277.23,1229479687.4,652309.13,304280.56,1.0,-0.0001369504269768118,-0.0001369504269768118
89,1660417009571.0,29.16,0.0007551763626256758,surge,1,0.0007551763626256758,0.0007551763626256758,0.0007551763626256758,90.0,1660417220801.0,1.4106128529700612e-07,precursor,29.15,6178162.21,1229503805.1,655151.2,304929.47,2.0,-0.0006169548264863379,-0.0012339096529726758
91,1660417618885.0,29.16,0.0006520365374709236,surge,1,0.0006520365374709236,0.0006520365374709236,0.0006520365374709236,92.0,1660417739568.0,-0.0007886811760020485,precursor,29.16,6196571.87,1229462874.65,655790.89,303550.7,5.0,-0.007244667647206282,-0.03622333823603141
93,1660419137180.0,28.95,0.002935870366198656,surge,3,0.007587552755804483,0.02276265826741345,0.02276265826741345,94.0,1660420459256.0,-0.0025018555298102043,precursor,29.09,6151618.76,1229650857.35,654384.84,310514.66,2.0,-0.004632239508293534,-0.009264479016587068
95,1660421218994.0,29.03,0.0011021894603052917,surge,5,0.00872283487433052,0.0436141743716526,0.0436141743716526,96.0,1660425140194.0,0.0002733987970690133,precursor,29.32,6168180.39,1229549472.09,654558.2,306661.74,8.0,-0.006534369650783766,-0.05227495720627013
97,1660431510025.0,29.08,0.0008940731036774175,surge,2,0.0023077421051420854,0.004615484210284171,0.004615484210284171,98.0,1660433806986.0,-0.0022218866586602437,precursor,29.05,6140867.59,1229747655.62,654138.09,313626.21,1.0,-0.0022218866586602437,-0.0022218866586602437
99,1660434797626.0,29.13,0.0012720466812892294,surge,1,0.0012720466812892294,0.0012720466812892294,0.0012720466812892294,100.0,1660435832682.0,-0.0007525688679141385,precursor,29.05,6135629.67,1229723658.26,653982.66,312823.66,1.0,-0.0007525688679141385,-0.0007525688679141385
101,1660437391861.0,29.27,0.0007354511698346999,surge,1,0.0007354511698346999,0.0007354511698346999,0.0007354511698346999,102.0,1660438719904.0,-0.0019085314168660107,precursor,29.02,6162611.47,1229709577.33,654979.59,312436.84,2.0,-0.008201464909696398,-0.016402929819392797
103,1660442047510.0,29.07,0.00755780396148027,surge,4,0.01588591285116562,0.06354365140466248,0.06354365140466248,104.0,1660448670658.0,-0.0005419526111465567,precursor,29.42,6251903.35,1229628696.08,656634.75,308943.46,1.0,-0.0005419526111465567,-0.0005419526111465567
105,1660450368015.0,29.39,0.0026937572378297526,surge,1,0.0026937572378297526,0.0026937572378297526,0.0026937572378297526,106.0,1660451882063.0,-0.0009825206620002747,precursor,29.31,6258986.32,1229581036.22,656808.1,308361.27,1.0,-0.0009825206620002747,-0.0009825206620002747
107,1660454583592.0,29.49,0.0028947788946233734,surge,1,0.0028947788946233734,0.0028947788946233734,0.0028947788946233734,108.0,1660457363718.0,-0.00027025421751420976,precursor,29.48,6365777.01,1229500313.98,660032.95,305572.09,2.0,-0.0005747281039531704,-0.0011494562079063409
109,1660460990007.0,29.5,0.005667779541015894,surge,1,0.005667779541015894,0.005667779541015894,0.005667779541015894,110.0,1660464037400.0,-0.0007905552461045185,precursor,29.73,6328886.92,1229436874.41,658270.41,302728.12,2.0,-0.005000834005894794,-0.010001668011789588
111,1660468298504.0,29.56,0.0031245950142507082,surge,1,0.0031245950142507082,0.0031245950142507082,0.0031245950142507082,112.0,1660471249979.0,-0.001384004125511895,precursor,29.65,6364706.42,1229503561.05,659593.54,305190.37,7.0,-0.02828230865137742,-0.19797616055964193
113,1660487657532.0,28.74,0.0029616962398710924,surge,1,0.0029616962398710924,0.0029616962398710924,0.0029616962398710924,114.0,1660492254969.0,0.0004891117501606756,precursor,28.89,6105281.96,1229484139.71,652640.85,306353.53,3.0,-0.024042107758008333,-0.072126323274025
115,1660500629123.0,28.14,0.0023503876170198,surge,3,0.006038528037658408,0.018115584112975223,0.018115584112975223,116.0,1660512105623.0,-0.0023285647086927043,precursor,28.37,5549341.47,1229707584.12,633262.03,314482.31,2.0,-0.3016729523003232,-0.6033459046006464
117,1660515805323.0,28.11,0.3524159476786957,surge,3,0.35600710362626464,1.068021310878794,1.068021310878794,118.0,1660515895369.0,0.00024834009259319114,precursor,28.2,5521886.11,1229648385.1,632342.06,313196.48,1.0,0.00024834009259319114,0.00024834009259319114
119,1660515924916.0,28.25,0.000992656501015521,surge,1,0.000992656501015521,0.000992656501015521,0.000992656501015521,120.0,1660515955602.0,-0.00017697861565845184,precursor,28.24,5556143.6,1229670437.42,633452.59,313806.65,1.0,-0.00017697861565845184,-0.00017697861565845184
121,1660515985468.0,28.26,0.0006375317568953042,surge,1,0.0006375317568953042,0.0006375317568953042,0.0006375317568953042,122.0,1660516016925.0,-0.00045992657034055195,precursor,28.24,5521578.91,1229664014.27,632185.44,313540.72,4.0,-0.0017698990042662177,-0.007079596017064871
123,1660516203917.0,28.22,0.0008152510003684998,surge,2,0.0025879730162848614,0.005175946032569723,0.005175946032569723,124.0,1660516358950.0,-0.0003171705896517829,precursor,28.26,5519557.44,1229684062.82,631988.96,314116.96,1.0,-0.0003171705896517829,-0.0003171705896517829
125,1660516433944.0,28.31,0.0008490442520219021,surge,4,0.0043446089206820694,0.017378435682728278,0.017378435682728278,126.0,1660516876214.0,-0.0010210648693056434,precursor,28.37,5500724.79,1229623131.55,631025.56,313280.99,3.0,-0.0017253147469036057,-0.005175944240710818
127,1660517364694.0,28.35,0.0009173191654224033,surge,1,0.0009173191654224033,0.0009173191654224033,0.0009173191654224033,128.0,1660517533968.0,-0.00038734836386388193,precursor,28.38,5489355.37,1229668210.65,630625.64,314848.43,3.0,-0.004090542522390728,-0.012271627567172184
129,1660518291632.0,28.3,0.0030811031775208166,surge,1,0.0030811031775208166,0.0030811031775208166,0.0030811031775208166,130.0,1660518557772.0,-0.0015152017639018633,precursor,28.31,5489366.71,1229657828.54,630738.88,314584.98,1.0,-0.0015152017639018633,-0.0015152017639018633
131,1660518888115.0,28.35,0.0016259663689539017,surge,1,0.0016259663689539017,0.0016259663689539017,0.0016259663689539017,132.0,1660519152835.0,-0.0017991287597755369,precursor,28.35,5487073.68,1229625570.59,630626.62,313409.02,3.0,-0.006713328040226629,-0.020139984120679886
133,1660520099692.0,28.16,0.0015289693618950272,surge,2,0.0032687124673310697,0.006537424934662139,0.006537424934662139,134.0,1660521075091.0,0.0001065958213697038,precursor,28.26,5482550.74,1229585149.47,630698.13,312337.52,4.0,-0.004820090636082852,-0.01928036254433141
135,1660522620376.0,28.02,0.0022803043378980536,surge,4,0.018728378659397117,0.07491351463758847,0.07491351463758847,136.0,1660525964715.0,-0.00157083950337773,precursor,28.63,5678966.04,1229550903.78,636783.09,310402.0,2.0,-0.0018126508326557266,-0.003625301665311453
137,1660527452454.0,28.68,0.004688691053305649,surge,4,0.021388401664775757,0.08555360665910303,0.08555360665910303,138.0,1660531882540.0,-0.0006133160295479723,precursor,29.25,5864204.87,1230108474.61,641940.64,305471.14,9.0,-0.010602903635283434,-0.0954261327175509
139,1660539543075.0,28.9,0.0025272009247877423,surge,1,0.0025272009247877423,0.0025272009247877423,0.0025272009247877423,140.0,1660541268718.0,-0.006074827375109093,precursor,28.89,5973725.28,1230049314.93,646436.29,305009.77,6.0,-0.04886930276559025,-0.29321581659354146
141,1660547594518.0,27.56,0.0019590729131210073,surge,4,0.008376610269816065,0.03350644107926426,0.03350644107926426,142.0,1660555594441.0,-0.0016135332790944256,precursor,27.72,5364654.52,1230148539.66,627289.33,311809.48,3.0,-0.002070857785599012,-0.006212573356797035
143,1660561707137.0,27.88,0.0018073630466819758,surge,1,0.0018073630466819758,0.0018073630466819758,0.0018073630466819758,144.0,1660563417443.0,-0.0053225069344669754,precursor,27.72,5354990.15,1230239558.89,627278.0,315169.91,1.0,-0.0053225069344669754,-0.0053225069344669754
145,1660565547003.0,27.62,0.00325892210409543,surge,1,0.00325892210409543,0.00325892210409543,0.00325892210409543,146.0,1660567378557.0,-0.2906731979438836,precursor,27.71,5381349.04,1230334299.45,627847.09,318569.92,1.0,-0.2906731979438836,-0.2906731979438836
147,1660568776723.0,27.62,0.1925145371010001,surge,3,0.1940354894559563,0.582106468367869,0.582106468367869,148.0,1660568866753.0,0.0004702020124812245,precursor,27.66,5645541.01,1230297441.61,637915.49,317596.9,5.0,0.00047115537833706264,0.0023557768916853132
149,1660569044120.0,27.69,0.0009042636969533891,surge,1,0.0009042636969533891,0.0009042636969533891,0.0009042636969533891,150.0,1660569100444.0,-0.0005416858660028612,precursor,27.68,5529037.56,1230343845.44,633436.59,319141.09,2.0,-0.000649832267967887,-0.001299664535935774
151,1660569232146.0,27.68,0.0008674047263662832,surge,3,0.0028525351530181097,0.008557605459054329,0.008557605459054329,152.0,1660569628832.0,2.466164430892093e-07,precursor,27.73,6542483.37,1230882323.75,670190.79,338455.49,1.0,2.466164430892093e-07,2.466164430892093e-07
153,1660569814357.0,27.77,0.001189358142426844,surge,1,0.001189358142426844,0.001189358142426844,0.001189358142426844,154.0,1660570024826.0,-0.001763470489170782,precursor,27.76,6553997.99,1230901328.22,670525.36,339714.63,1.0,-0.001763470489170782,-0.001763470489170782
155,1660570217440.0,27.73,0.003173875089770628,surge,1,0.003173875089770628,0.003173875089770628,0.003173875089770628,156.0,1660570478344.0,-0.0007516193396812198,precursor,27.86,6543307.23,1230865460.66,669452.94,337933.94,3.0,-0.00571673609012543,-0.01715020827037629
157,1660570987256.0,27.64,0.0009431346810100383,surge,3,0.008085931816161195,0.024257795448483586,0.024257795448483586,158.0,1660572081040.0,-0.000282096229814599,precursor,27.93,4891939.62,1228920539.28,608996.29,268818.19,1.0,-0.000282096229814599,-0.000282096229814599
159,1660572296201.0,27.88,0.00161574584793841,surge,1,0.00161574584793841,0.00161574584793841,0.00161574584793841,160.0,1660572754668.0,-0.0019322393209251886,precursor,27.91,5318659.43,1228875621.1,624664.16,267243.16,3.0,-0.0030419589439697804,-0.009125876831909342
161,1660573814105.0,27.83,0.0014008237563326697,surge,1,0.0014008237563326697,0.0014008237563326697,0.0014008237563326697,162.0,1660574253264.0,-0.002221827581957314,precursor,27.82,6139120.03,1230745369.85,654834.21,333502.31,1.0,-0.002221827581957314,-0.002221827581957314
163,1660574511042.0,27.84,0.000898815133223363,surge,1,0.000898815133223363,0.000898815133223363,0.000898815133223363,164.0,1660575018688.0,-0.0011487162117153505,precursor,27.76,6184230.56,1230828320.91,656636.28,336293.84,1.0,-0.0011487162117153505,-0.0011487162117153505
165,1660575474591.0,27.76,0.0007916130091491392,surge,1,0.0007916130091491392,0.0007916130091491392,0.0007916130091491392,166.0,1660575866690.0,-0.0014358262733603188,precursor,27.79,6138417.96,1230791776.02,654951.21,335039.91,2.0,-0.002515221824258973,-0.005030443648517946
167,1660576639023.0,27.76,0.0015127093473414899,surge,4,0.011696316724772716,0.04678526689909086,0.04678526689909086,168.0,1660580089950.0,-0.002882224290969271,precursor,28.0,6173727.75,1230922035.08,655267.37,338978.43,1.0,-0.002882224290969271,-0.002882224290969271
169,1660580785254.0,28.04,0.0011090283915354492,surge,1,0.0011090283915354492,0.0011090283915354492,0.0011090283915354492,170.0,1660581371701.0,-0.0016401196838778942,precursor,28.01,4955855.49,1228951170.53,611278.13,269778.29,1.0,-0.0016401196838778942,-0.0016401196838778942
171,1660582127376.0,28.01,0.002537899311137082,surge,1,0.002537899311137082,0.002537899311137082,0.002537899311137082,172.0,1660583233229.0,3.736524350045345e-05,precursor,28.07,6303233.44,1229761265.71,659869.59,298248.24,6.0,-0.014327293037440524,-0.08596375822464314
173,1660587708691.0,27.77,0.0034380872205124645,surge,1,0.0034380872205124645,0.0034380872205124645,0.0034380872205124645,174.0,1660589181624.0,-0.00205356097108772,precursor,27.73,6232622.38,1229882995.42,657767.58,303280.94,1.0,-0.00205356097108772,-0.00205356097108772
175,1660590988111.0,27.77,0.0009410778290554145,surge,1,0.0009410778290554145,0.0009410778290554145,0.0009410778290554145,176.0,1660591675661.0,-0.003567424461249169,precursor,27.65,6204653.81,1229857514.05,657447.93,302514.98,1.0,-0.003567424461249169,-0.003567424461249169
177,1660593060705.0,27.71,0.0019576426816709904,surge,3,0.004887182196737805,0.014661546590213416,0.014661546590213416,178.0,1660597102603.0,-0.0004668725942068797,precursor,27.77,6221079.29,1229774544.92,657653.36,299513.07,5.0,-0.017862991124983386,-0.08931495562491693
179,1660606383789.0,27.53,0.019721559297393432,surge,1,0.019721559297393432,0.019721559297393432,0.019721559297393432,180.0,1660608873068.0,-0.0009737343457403291,precursor,27.9,6092031.41,1229790195.03,652438.26,300042.5,1.0,-0.0009737343457403291,-0.0009737343457403291
181,1660611122559.0,27.84,0.008582922489439182,surge,1,0.008582922489439182,0.008582922489439182,0.008582922489439182,182.0,1660614089671.0,-0.002807146798696003,precursor,27.99,6560072.83,1229611370.8,669005.11,293355.79,4.0,-0.01801825684473768,-0.07207302737895072
183,1660621489381.0,27.76,0.010534913336083918,surge,1,0.010534913336083918,0.010534913336083918,0.010534913336083918,184.0,1660624192991.0,-0.003376605023979906,precursor,27.73,7503612.14,1229803656.39,704698.22,294246.0,2.0,-0.009942952119432035,-0.01988590423886407
185,1660629427476.0,27.63,0.003639715724620318,surge,6,0.022390840729787597,0.13434504437872558,0.13434504437872558,186.0,1660650688746.0,-0.003997513011717102,precursor,28.06,7347185.57,1229882161.76,696671.32,296477.96,2.0,-0.3328331720004199,-0.6656663440008398
187,1660654009157.0,27.78,1.016720409554738,surge,1,1.016720409554738,1.016720409554738,1.016720409554738,188.0,1660654038077.0,-0.0012242262273655768,precursor,27.76,5493925.26,1229907749.4,630497.7,297862.77,9.0,-0.004183071144174299,-0.037647640297568695
189,1660654394976.0,27.69,0.0011208959021598685,surge,1,0.0011208959021598685,0.0011208959021598685,0.0011208959021598685,190.0,1660654473155.0,-0.0012633430476925666,precursor,27.72,5530719.43,1229838288.65,632109.67,295594.39,4.0,-0.0022005045683889724,-0.00880201827355589
191,1660654854093.0,27.63,0.0010507240493398463,surge,1,0.0010507240493398463,0.0010507240493398463,0.0010507240493398463,192.0,1660654973533.0,0.00021851601146457566,precursor,27.68,5452044.21,1229911386.03,629324.16,298177.56,3.0,-0.0036867940671357347,-0.011060382201407204
193,1660655363178.0,27.62,0.002578293692441491,surge,1,0.002578293692441491,0.002578293692441491,0.002578293692441491,194.0,1660655534947.0,-0.0019907474395354117,precursor,27.61,5492039.5,1229895201.25,630870.17,297702.06,4.0,-0.0031132897123084865,-0.012453158849233946
195,1660656557125.0,27.5,0.002507161131642155,surge,2,0.0033102959456573376,0.006620591891314675,0.006620591891314675,196.0,1660657103687.0,-0.004230595766505929,precursor,27.53,5450765.28,1229910718.01,629527.56,298456.39,1.0,-0.004230595766505929,-0.004230595766505929
197,1660657305055.0,27.54,0.002690646204261049,surge,1,0.002690646204261049,0.002690646204261049,0.002690646204261049,198.0,1660657569479.0,-0.002788239428959105,precursor,27.6,5191982.6,1229938006.76,619776.68,299325.01,1.0,-0.002788239428959105,-0.002788239428959105
199,1660658036091.0,27.54,0.0014608330878537635,surge,1,0.0014608330878537635,0.0014608330878537635,0.0014608330878537635,200.0,1660658402890.0,-0.0024309438980302358,precursor,27.51,5152783.78,1229912892.85,618596.27,298577.11,1.0,-0.0024309438980302358,-0.0024309438980302358
201,1660658647313.0,27.5,0.0019292454455363095,surge,1,0.0019292454455363095,0.0019292454455363095,0.0019292454455363095,202.0,1660659057213.0,-0.002903904707888205,precursor,27.54,5206107.44,1229867838.23,620522.7,296896.34,1.0,-0.002903904707888205,-0.002903904707888205
203,1660659408943.0,27.41,0.0013165011339780098,surge,2,0.004414198682545933,0.008828397365091866,0.008828397365091866,204.0,1660660188247.0,-0.004532206587495313,precursor,27.55,5158133.83,1229995338.73,618749.45,301110.4,1.0,-0.004532206587495313,-0.004532206587495313
205,1660660901525.0,27.42,0.0013525751960113963,surge,6,0.008361169287729998,0.050167015726379986,0.050167015726379986,206.0,1660665451860.0,-0.0007565305510687015,precursor,27.69,5256430.49,1230000537.95,622117.52,299471.57,4.0,-0.015271960380159422,-0.06108784152063769
207,1660668955546.0,27.43,0.005334060749812441,surge,1,0.005334060749812441,0.005334060749812441,0.005334060749812441,208.0,1660669954563.0,-0.00142075092325189,precursor,27.36,6395255.91,1229651572.18,664884.91,288083.08,2.0,-0.005037905008944588,-0.010075810017889176
209,1660671414347.0,27.32,0.0020231639468552554,surge,3,0.0058079223976891916,0.017423767193067576,0.017423767193067576,210.0,1660675365908.0,-0.010624006109259343,precursor,27.06,7297941.62,1229755365.6,700347.33,292615.55,1.0,-0.010624006109259343,-0.010624006109259343
211,1660676651173.0,27.23,0.005904002513651219,surge,1,0.005904002513651219,0.005904002513651219,0.005904002513651219,212.0,1660678802271.0,-3.625401873529333e-05,precursor,27.24,6257855.91,1229636017.24,660193.22,288475.03,1.0,-3.625401873529333e-05,-3.625401873529333e-05
213,1660680631853.0,27.41,0.004217717950904443,surge,3,0.007576805542870025,0.022730416628610074,0.022730416628610074,214.0,1660684481562.0,-0.0037090017845494926,precursor,27.47,6337317.92,1229824128.42,662444.64,294247.62,4.0,-0.013839888801175149,-0.055359555204700595
215,1660689788632.0,27.18,0.00453865353408014,surge,1,0.00453865353408014,0.00453865353408014,0.00453865353408014,216.0,1660690973801.0,-0.0001099966969619226,precursor,27.22,6283219.77,1229846109.25,661623.36,295634.02,2.0,-0.002970365311088896,-0.005940730622177792
217,1660694777250.0,27.19,0.0026143622031650215,surge,2,0.009039926489749384,0.018079852979498767,0.018079852979498767,218.0,1660699065911.0,9.165797217203231e-05,precursor,27.46,6323090.1,1230380261.8,661742.13,307525.38,2.0,-0.00325689611682588,-0.00651379223365176
219,1660703197205.0,27.26,0.0030774585934785215,surge,2,0.010095970953420718,0.020191941906841437,0.020191941906841437,220.0,1660707219676.0,3.800957056065979e-05,precursor,27.58,6140077.97,1230234253.54,654380.45,302125.71,1.0,3.800957056065979e-05,3.800957056065979e-05
221,1660708765082.0,27.62,0.0020658493680185907,surge,3,0.018947209137423225,0.056841627412269675,0.056841627412269675,222.0,1660719432196.0,-0.01021306311121697,precursor,28.1,6353283.94,1229940567.17,661225.12,297645.09,2.0,-0.02772670723805496,-0.05545341447610992
223,1660724846921.0,27.36,0.0012470007042176489,surge,2,0.0047173944424394485,0.009434788884878897,0.009434788884878897,224.0,1660729994419.0,-0.005454797925383869,precursor,27.48,6251828.45,1229972684.98,659824.81,300226.9,2.0,-0.008119950293719346,-0.016239900587438693
225,1660734362117.0,27.27,0.0013968132555447598,surge,1,0.0013968132555447598,0.0013968132555447598,0.0013968132555447598,226.0,1660736401208.0,-0.006668939678286456,precursor,27.18,6191445.9,1229888979.54,658579.41,297945.41,5.0,-0.04281718095483842,-0.2140859047741921
227,1660752404818.0,26.19,0.006743528724587211,surge,1,0.006743528724587211,0.006743528724587211,0.006743528724587211,228.0,1660756532340.0,-0.42847523290177225,precursor,26.32,6074073.51,1230005357.92,658488.78,299202.96,1.0,-0.42847523290177225,-0.42847523290177225
229,1660756633557.0,26.39,0.35542641471356395,surge,1,0.35542641471356395,0.35542641471356395,0.35542641471356395,230.0,1660756663531.0,-0.0018580287073957536,precursor,26.34,6027392.05,1230009232.89,656588.45,299377.83,6.0,-0.002654687223064933,-0.015928123338389596
231,1660756849593.0,26.3,0.0008366175928887886,surge,1,0.0008366175928887886,0.0008366175928887886,0.0008366175928887886,232.0,1660756902454.0,0.0004564469012190431,precursor,26.33,6073920.33,1229973219.43,658494.9,297989.88,1.0,0.0004564469012190431,0.0004564469012190431
233,1660756953657.0,26.34,0.0005695914335340557,surge,3,0.0026567496549056322,0.007970248964716896,0.007970248964716896,234.0,1660757282920.0,-0.0006437959897497181,precursor,26.4,6069302.29,1230018306.48,658021.41,299533.98,6.0,-0.0035263939454469487,-0.02115836367268169
235,1660758006011.0,26.31,0.001026500365774563,surge,1,0.001026500365774563,0.001026500365774563,0.001026500365774563,236.0,1660758231277.0,-0.0005691012221666792,precursor,26.36,6115610.24,1229978340.92,660133.82,298143.55,2.0,-0.00018884470771912692,-0.00037768941543825385
237,1660758613865.0,26.34,0.0024302837641752895,surge,2,0.003151705383162762,0.006303410766325524,0.006303410766325524,238.0,1660759337440.0,-0.00033737770159625313,precursor,26.44,6063178.27,1229887588.49,658140.25,294308.82,2.0,-0.0003072768239844925,-0.000614553647968985
239,1660760060933.0,26.5,0.002581560645355074,surge,1,0.002581560645355074,0.002581560645355074,0.002581560645355074,240.0,1660760528769.0,-0.00011282250335588051,precursor,26.45,6143204.97,1229882221.97,660833.95,294278.54,1.0,-0.00011282250335588051,-0.00011282250335588051
241,1660761081008.0,26.52,0.004079311950736875,surge,2,0.004949084838335328,0.009898169676670655,0.009898169676670655,242.0,1660761988963.0,-0.0013159029523506006,precursor,26.64,6239106.15,1229864536.25,663903.53,293673.57,6.0,-0.0179595771517836,-0.1077574629107016
243,1660764615016.0,26.17,0.001378782997219452,surge,2,0.0025636961175273584,0.005127392235054717,0.005127392235054717,244.0,1660766074554.0,-0.0020998495286534526,precursor,26.18,6099377.72,1229881522.81,659796.11,295291.78,1.0,-0.0020998495286534526,-0.0020998495286534526
245,1660766846317.0,26.1,0.004217348794653275,surge,2,0.005901219362917975,0.01180243872583595,0.01180243872583595,246.0,1660769073633.0,0.0004948033280198216,precursor,26.27,6058318.19,1230107739.03,657959.77,303583.05,4.0,-0.026199513568982147,-0.10479805427592859
247,1660772458482.0,25.61,0.0017282657054738192,surge,2,0.0023146118507663682,0.0046292237015327364,0.0046292237015327364,248.0,1660774444837.0,-0.004518854850532983,precursor,25.65,5820703.93,1230027118.68,651211.64,302178.87,1.0,-0.004518854850532983,-0.004518854850532983
249,1660775583313.0,25.61,0.00231194245584736,surge,1,0.00231194245584736,0.00231194245584736,0.00231194245584736,250.0,1660776124986.0,-0.0010911009940435036,precursor,25.67,5850345.21,1230052241.88,652575.24,303225.63,2.0,-0.008077044233948472,-0.016154088467896944
251,1660779019546.0,25.41,0.0034320286075885885,surge,4,0.013402402448504247,0.05360960979401699,0.05360960979401699,252.0,1660784839847.0,-0.0001150853910452998,precursor,25.76,6703983.7,1230007165.4,685813.51,301465.47,1.0,-0.0001150853910452998,-0.0001150853910452998
253,1660786418943.0,25.78,0.0013641847045991918,surge,2,0.0022188682661815396,0.004437736532363079,0.004437736532363079,254.0,1660789039313.0,-0.0034109756544000057,precursor,25.82,5212229.29,1230018821.54,627392.98,302187.95,2.0,-0.0034843124217036835,-0.006968624843407367
255,1660791492840.0,25.8,0.004473830541742241,surge,2,0.005444279153060005,0.01088855830612001,0.01088855830612001,256.0,1660795450202.0,-0.0005027220624550632,precursor,25.84,5300495.96,1230000761.35,630712.88,300621.3,2.0,-0.0031729126022139063,-0.006345825204427813
257,1660798799332.0,25.77,0.0037684183866646182,surge,2,0.006480897522024498,0.012961795044048995,0.012961795044048995,258.0,1660802986402.0,-0.00308465129831762,precursor,25.96,5282906.64,1230015473.98,630129.3,300968.19,2.0,-0.007875540583816,-0.015751081167632
259,1660807126606.0,25.74,0.003304007233267203,surge,2,0.004594034159119664,0.009188068318239328,0.009188068318239328,260.0,1660811576672.0,-0.0034791452417365586,precursor,25.78,7029732.94,1230093719.94,698974.45,304180.82,1.0,-0.0034791452417365586,-0.0034791452417365586
261,1660813513118.0,25.84,0.0023321620837701952,surge,3,0.009486397965328386,0.028459193895985155,0.028459193895985155,262.0,1660821366182.0,4.494501452385613e-05,precursor,25.93,6918850.16,1230102940.37,693959.63,304188.02,1.0,4.494501452385613e-05,4.494501452385613e-05
263,1660824021594.0,26.15,0.005658004516237903,surge,1,0.005658004516237903,0.005658004516237903,0.005658004516237903,264.0,1660827603822.0,-0.0005680720838384778,precursor,26.27,6958505.81,1229977619.33,693887.96,298790.41,5.0,-0.024994337713642855,-0.12497168856821428
265,1660842542322.0,25.42,0.5560983548074511,surge,2,0.557946596521256,1.115893193042512,1.115893193042512,266.0,1660842602410.0,3.987854785245659e-05,precursor,25.48,5500498.15,1230004042.73,640464.69,301727.7,3.0,-0.0008234818661971843,-0.002470445598591553
267,1660842692309.0,25.47,0.0008251320601704748,surge,1,0.0008251320601704748,0.0008251320601704748,0.0008251320601704748,268.0,1660842722508.0,-0.00023544797700338904,precursor,25.47,5514941.07,1229967661.41,640964.76,300369.62,7.0,-0.0035339631043823983,-0.024737741730676787
269,1660843071767.0,25.4,0.0006697567915646685,surge,3,0.0036207794834202554,0.010862338450260765,0.010862338450260765,270.0,1660843316997.0,-0.0014127192241761622,precursor,25.45,5510366.92,1230063174.31,640782.55,304048.2,2.0,-0.002316312843965729,-0.004632625687931458
271,1660843609873.0,25.43,0.0011802661408426562,surge,1,0.0011802661408426562,0.0011802661408426562,0.0011802661408426562,272.0,1660843718417.0,-3.899927089803246e-05,precursor,25.46,5519671.35,1230078553.89,641249.27,304700.21,3.0,-0.0022404128854524585,-0.006721238656357376
273,1660844101872.0,25.42,0.0015755633778152367,surge,1,0.0015755633778152367,0.0015755633778152367,0.0015755633778152367,274.0,1660844404707.0,-0.0009827044632521376,precursor,25.45,5505422.2,1230058435.34,640692.8,303930.06,4.0,-0.007408205646420451,-0.029632822585681805
275,1660845488199.0,25.26,0.0011488601518700793,surge,2,0.0022175248332709564,0.004435049666541913,0.004435049666541913,276.0,1660845972000.0,-0.00023668544093724542,precursor,25.28,4075195.76,1229325179.76,587354.25,275740.45,1.0,-0.00023668544093724542,-0.00023668544093724542
