,precursor_buy_cap_pct_change,precursor_ask_cap_pct_change,precursor_bid_vol_pct_change,precursor_ask_vol_pct_change,sum_change,length,surge_targets_met_pct,label,Cluster
3622,0.2523424501832421,0.0004781473944935,0.0341420980637228,0.0074779422278922,-0.0096597041551358,4,-0.3456221198156609,3,1
3623,-0.0089038612177366,-2.0590555408595e-05,-0.0036581625116937,-4.252535206017427e-05,-0.0039725329552561,1,-0.1727115716753088,4,1
3624,-0.0005785792876481,0.0001064452171386,0.0022285456777313,0.0011447861271443,-0.0034634384009961,1,-0.5691519635742823,3,1
3625,-0.0021346594760975,-0.0001182448392618,-0.0009724634088265,-0.0006933719956656,-0.0024319081683175,1,0.0,4,1
3626,0.0012440962760824,-0.0006230373103497,-0.000821446008375,-0.0029460451066796,0.000235999180025,3,0.0563380281690228,5,1
3627,-0.0050976133360385,-0.0028859251073243,0.0003717679918426,-0.0107998122811974,-0.0039903593057984,2,0.5030743432084955,8,1
3628,-0.0146116762699985,0.0002826078722325,0.0011331184287159,0.0031359220756677,-0.0182723390285279,2,-1.2735326688815083,2,1
3629,-0.0302971421875456,-0.0019055325882721,-0.0131336791073279,-0.0095837106199169,-0.0163295556615142,1,-0.5073280721533251,3,1
3630,0.0006160201230928,0.0014005572413011,0.0003882563954327,0.0069905973595517,-0.0001121016544013,4,0.0564652738565669,5,1
3631,0.0014833765275701,0.0003395091745784,0.0008100489732086,0.0018104979790523,-0.0020316675538405,6,0.0564334085778869,5,9
3632,-0.0015299998968208,-7.399995248036362e-05,0.000162692038322,0.0002655995248397,-0.0040702252845513,8,0.0,4,9
3633,0.0016104165880113,-0.0004426973729992,0.000689428561639,-0.0021482484965968,-0.0007367687396015,2,-0.0566572237960227,4,1
3634,-0.000238744488469,0.0001828032150172,-0.0003934234806616,0.0011084766945972,-0.001688968099762,3,0.0563380281690228,5,1
3635,-0.414022469671861,-0.016672924314766,-0.1916691864914133,-0.0852185640670553,-0.0010697557666088,4,0.0,4,9
3636,0.6805496038850325,0.0181290110962687,0.2295372927650669,0.098610440424339,-0.0154465556137639,5,0.0561797752808876,5,5
3637,-0.0005334608070775,0.0005668215490648,-0.0007782039583517,0.0025173050741644,0.000114735276328,1,0.3416856492027464,7,1
3638,0.2789044074722883,0.0004912982363404,0.0451944665891085,0.0103022103909831,-0.0059459557209772,2,-0.1132502831257054,4,1
3639,0.0046952162683683,-5.294825522361712e-05,0.0004419825953151,-0.0008473424145218,-0.0014066050531565,3,0.2263723825693216,6,1
3640,0.001217612951046,0.0021703331190903,0.0041046333717875,0.0102610898013507,-0.0130235348968133,3,0.1689189189189053,6,1
3641,-0.0135861852649422,-0.0013437174000185,-0.0004669154816407,-0.0024845649154597,-0.0237489290826714,4,0.3411028993746374,7,9
3642,0.0032791399553901,0.0001646595700321,0.0016967321956455,0.0012463461086256,-0.0013296814034638,1,-0.2310803004043856,4,1
3643,0.0020266692142588,0.0004126478539574,7.882583339391402e-05,0.0012097489582192,-0.0013263047452981,2,0.2317497103128571,6,1
