,Unnamed: 0,group,time,s_MP,change,type,length,sum_change,s_area,surge_area,p_group,p_time,p_change,p_type,p_MP,p_buyCap,p_askCap,p_totalBidVol,p_totalAskVol,p_length,p_sum_change,p_area,Cluster,efficiency
106,106,213,1660703900000.0,27.53,0.008571943,surge,5,0.028009111,0.14004555,0.14004555,214.0,1660717800000.0,-0.0013979637,precursor,28.12,6361551.5,1229923100.0,661312.6,296979.03,3.0,-0.024713594,-0.07414079,Cluster 2,3.25%
107,107,215,1660725800000.0,27.38,0.00080444,surge,2,0.0024859651,0.0049719303,0.0049719303,216.0,1660731400000.0,-0.0068409434,precursor,27.28,6204120.0,1229875600.0,659092.56,297041.1,7.0,-0.047786716,-0.33450702,Cluster 2,3.25%
108,108,217,1660750100000.0,26.24,0.0020346998,surge,1,0.0020346998,0.0020346998,0.0020346998,218.0,1660755400000.0,-0.12715283,precursor,26.33,6077275.5,1229956900.0,658704.1,297352.38,1.0,-0.12715283,-0.12715283,Cluster 2,3.25%
109,109,219,1660756700000.0,26.39,0.25124356,surge,1,0.25124356,0.25124356,0.25124356,220.0,1660756700000.0,-0.0018957205,precursor,26.36,6032847.0,1230010900.0,656786.8,299429.12,5.0,-0.003452851,-0.017264254,Cluster 2,3.25%
110,110,221,1660756800000.0,26.29,0.0005707473,surge,3,0.0018638263,0.0055914787,0.0055914787,222.0,1660757000000.0,0.00030383593,precursor,26.34,6097761.0,1229952100.0,659361.1,297161.3,1.0,0.00030383593,0.00030383593,Cluster 2,3.25%
111,111,223,1660757000000.0,26.37,0.0014808686,surge,2,0.0023528994,0.004705799,0.004705799,224.0,1660757200000.0,-0.000454359,precursor,26.4,6072617.0,1229978800.0,658150.5,298037.88,6.0,-0.0034884,-0.0209304,Cluster 2,3.25%
112,112,225,1660758000000.0,26.32,0.0008745102,surge,1,0.0008745102,0.0008745102,0.0008745102,226.0,1660758100000.0,-0.0004171111,precursor,26.33,6099221.5,1229987800.0,659543.94,298545.88,2.0,-0.0001888014,-0.0003776028,Cluster 2,3.25%
113,113,227,1660758500000.0,26.34,0.00193681,surge,3,0.0041023223,0.012306967,0.012306967,228.0,1660759700000.0,-0.0031249372,precursor,26.24,6105904.0,1229929900.0,660307.56,296186.5,1.0,-0.0031249372,-0.0031249372,Cluster 2,3.25%
114,114,229,1660760000000.0,26.52,0.004751194,surge,1,0.004751194,0.004751194,0.004751194,230.0,1660760400000.0,-0.00052807375,precursor,26.5,6185567.5,1229942100.0,662286.9,296506.8,1.0,-0.00052807375,-0.00052807375,Cluster 2,3.25%
115,115,231,1660761000000.0,26.51,0.0032122275,surge,2,0.005588303,0.011176606,0.011176606,232.0,1660761900000.0,-0.0012022894,precursor,26.6,6199825.0,1229897200.0,662458.25,294963.06,7.0,-0.017223371,-0.1205636,Cluster 2,3.25%
116,116,233,1660765100000.0,26.17,0.0011855867,surge,1,0.0011855867,0.0011855867,0.0011855867,234.0,1660765900000.0,-0.0009543884,precursor,26.2,6116496.0,1229894300.0,660412.0,295787.84,1.0,-0.0009543884,-0.0009543884,Cluster 2,3.25%
117,117,235,1660766800000.0,26.04,0.0015367477,surge,2,0.0050230804,0.010046161,0.010046161,236.0,1660768900000.0,0.00045679498,precursor,26.3,6091000.5,1230079000.0,659271.1,302563.62,4.0,-0.027772056,-0.111088224,Cluster 2,3.25%
118,118,237,1660772300000.0,25.61,0.0026380443,surge,2,0.0040047583,0.008009517,0.008009517,238.0,1660774300000.0,-0.003661914,precursor,25.69,5751484.0,1230000600.0,648537.9,301135.5,1.0,-0.003661914,-0.003661914,Cluster 2,3.25%
119,119,239,1660775300000.0,25.51,0.00051639543,surge,2,0.0014171577,0.0028343154,0.0028343154,240.0,1660777100000.0,-0.007331789,precursor,25.46,5809211.0,1229988200.0,651705.1,301079.28,1.0,-0.007331789,-0.007331789,Cluster 2,3.25%
120,120,241,1660778800000.0,25.38,0.0016625941,surge,6,0.013981195,0.08388717,0.08388717,242.0,1660787600000.0,0.00039012317,precursor,25.75,5207578.5,1230021100.0,627238.8,302174.8,3.0,-0.0029780776,-0.008934232,Cluster 2,3.25%
121,121,243,1660790900000.0,25.71,0.0035793884,surge,2,0.0056386967,0.011277393,0.011277393,244.0,1660795200000.0,-0.00034790832,precursor,25.84,5248031.0,1229947400.0,628719.7,298652.88,2.0,-0.0028633454,-0.005726691,Cluster 2,3.25%
122,122,245,1660798200000.0,25.84,0.0020993173,surge,2,0.006094095,0.01218819,0.01218819,246.0,1660802700000.0,-0.001658565,precursor,25.94,5287190.0,1230039200.0,630310.7,301905.03,2.0,-0.007681741,-0.015363482,Cluster 2,3.25%
123,123,247,1660806800000.0,25.75,0.0019446028,surge,2,0.005365307,0.010730614,0.010730614,248.0,1660811200000.0,-0.0045608263,precursor,25.78,6994108.5,1230075900.0,697103.4,303500.53,1.0,-0.0045608263,-0.0045608263,Cluster 2,3.25%
124,124,249,1660812800000.0,25.75,0.0026029246,surge,3,0.010830325,0.032490976,0.032490976,250.0,1660820500000.0,-0.0022240109,precursor,25.91,6900394.5,1230086700.0,692763.7,303574.4,1.0,-0.0022240109,-0.0022240109,Cluster 2,3.25%
125,125,251,1660823100000.0,26.03,0.005740758,surge,2,0.0076582837,0.015316567,0.015316567,252.0,1660829400000.0,-0.007944174,precursor,25.99,5562196.5,1230078200.0,640767.5,303367.03,5.0,-0.36547735,-1.8273867,Cluster 2,3.25%
126,126,253,1660842500000.0,25.43,0.16806453,surge,2,0.16959788,0.33919576,0.33919576,254.0,1660842700000.0,-0.0006277433,precursor,25.47,5468165.0,1229991400.0,639196.6,301239.16,2.0,-0.00141295,-0.0028259,Cluster 2,3.25%
127,127,255,1660842700000.0,25.46,0.0007074236,surge,1,0.0007074236,0.0007074236,0.0007074236,256.0,1660842700000.0,0.0002750028,precursor,25.48,5482283.5,1230012800.0,639687.2,302066.06,7.0,-0.003850613,-0.026954291,Cluster 2,3.25%
128,128,257,1660843000000.0,25.4,0.0010249725,surge,3,0.0040159994,0.012047998,0.012047998,258.0,1660843300000.0,-0.00027461728,precursor,25.5,5528300.0,1230045000.0,641496.75,303326.25,3.0,-0.001490392,-0.004471176,Cluster 2,3.25%
129,129,259,1660843700000.0,25.46,0.0008652746,surge,1,0.0008652746,0.0008652746,0.0008652746,260.0,1660843700000.0,-0.0010213333,precursor,25.45,5519085.5,1230102300.0,641223.9,305630.53,2.0,-0.0023189208,-0.0046378416,Cluster 2,3.25%
130,130,261,1660844000000.0,25.38,0.0007881926,surge,1,0.0007881926,0.0007881926,0.0007881926,262.0,1660844200000.0,0.00031559516,precursor,25.42,5486150.0,1230073200.0,639967.2,304501.06,5.0,-0.0063817445,-0.03190872,Cluster 2,3.25%
131,131,263,1660845700000.0,25.3,0.0014652213,surge,1,0.0014652213,0.0014652213,0.0014652213,264.0,1660845800000.0,0.00019805077,precursor,25.32,5324242.0,1230100400.0,637375.06,305903.3,1.0,0.00019805077,0.00019805077,Cluster 2,3.25%
132,132,265,1660846100000.0,25.29,0.0007911076,surge,1,0.0007911076,0.0007911076,0.0007911076,266.0,1660846500000.0,-0.0003540929,precursor,25.34,4084969.2,1229363700.0,587689.3,277113.97,2.0,-0.0025658621,-0.0051317243,Cluster 2,3.25%
133,133,267,1660847100000.0,25.27,0.00083215453,surge,1,0.00083215453,0.00083215453,0.00083215453,268.0,1660847300000.0,-0.00075162936,precursor,25.28,4711598.5,1229262800.0,612651.94,273367.84,5.0,-0.006376207,-0.031881034,Cluster 2,3.25%
134,134,269,1660848800000.0,25.18,0.005655956,surge,3,0.011353344,0.03406003,0.03406003,270.0,1660851600000.0,-0.0011001314,precursor,25.39,5452682.0,1230138900.0,642186.6,307043.5,3.0,-0.004057315,-0.0121719465,Cluster 2,3.25%
135,135,271,1660853700000.0,25.34,0.0015050712,surge,1,0.0015050712,0.0015050712,0.0015050712,272.0,1660854500000.0,0.00019932614,precursor,25.32,5481854.0,1230192400.0,643641.5,308235.28,1.0,0.00019932614,0.00019932614,Cluster 2,3.25%
136,136,273,1660855100000.0,25.39,0.0030795883,surge,1,0.0030795883,0.0030795883,0.0030795883,274.0,1660856600000.0,-0.0021626463,precursor,25.41,5541871.0,1230296300.0,645830.6,312280.56,2.0,-0.0033036645,-0.006607329,Cluster 2,3.25%
137,137,275,1660858000000.0,25.34,0.0010265134,surge,2,0.0018942392,0.0037884784,0.0037884784,276.0,1660859800000.0,-0.0011805589,precursor,25.37,5499804.0,1230220400.0,644035.5,309561.6,12.0,-0.086248994,-1.0349879,Cluster 2,3.25%
138,138,277,1660874400000.0,23.25,0.0032770804,surge,1,0.0032770804,0.0032770804,0.0032770804,278.0,1660876400000.0,-0.0036718317,precursor,23.31,4923582.5,1229844500.0,630034.25,302007.94,2.0,-0.009045602,-0.018091204,Cluster 2,3.25%
139,139,279,1660879200000.0,23.16,0.0044137673,surge,2,0.0052029286,0.010405857,0.010405857,280.0,1660883300000.0,-0.0013310558,precursor,23.23,5038412.5,1229953200.0,637609.6,304588.88,2.0,-0.0012875999,-0.0025751998,Cluster 2,3.25%
140,140,281,1660886300000.0,23.22,0.0006463663,surge,2,0.001507989,0.003015978,0.003015978,282.0,1660889700000.0,-0.02683177,precursor,23.34,5049852.5,1229891800.0,638260.25,301839.06,2.0,-0.042720336,-0.08544067,Cluster 2,3.25%
141,141,283,1660894400000.0,22.35,0.0032371457,surge,1,0.0032371457,0.0032371457,0.0032371457,284.0,1660896000000.0,-0.006048027,precursor,22.35,6171199.0,1229628700.0,694231.75,296884.06,1.0,-0.006048027,-0.006048027,Cluster 2,3.25%
142,142,285,1660899000000.0,22.4,0.0033480376,surge,3,0.007902011,0.023706032,0.023706032,286.0,1660905600000.0,-0.0063464157,precursor,22.37,6803102.5,1229581200.0,722562.25,295096.88,1.0,-0.0063464157,-0.0063464157,Cluster 2,3.25%
143,143,287,1660907700000.0,22.28,0.003438924,surge,2,0.016900761,0.033801522,0.033801522,288.0,1660914400000.0,-0.18607487,precursor,22.81,5301138.5,1229948900.0,651989.6,305844.9,1.0,-0.18607487,-0.18607487,Cluster 2,3.25%
144,144,289,1660915800000.0,22.72,0.36698347,surge,1,0.36698347,0.36698347,0.36698347,290.0,1660916000000.0,8.920942e-05,precursor,22.7,5368670.5,1229831600.0,655399.7,300882.1,1.0,8.920942e-05,8.920942e-05,Cluster 2,3.25%
145,145,291,1660916000000.0,22.78,0.0008827799,surge,1,0.0008827799,0.0008827799,0.0008827799,292.0,1660916000000.0,-0.001141641,precursor,22.72,5315332.5,1229843000.0,652960.2,301349.44,6.0,-0.0028568706,-0.017141225,Cluster 2,3.25%
146,146,293,1660916200000.0,22.72,0.001234937,surge,1,0.001234937,0.001234937,0.001234937,294.0,1660916200000.0,0.00030827307,precursor,22.73,5391409.0,1229829100.0,656354.3,300830.72,11.0,-0.008783108,-0.09661418,Cluster 2,3.25%
147,147,295,1660917600000.0,22.48,0.0008440298,surge,2,0.002936996,0.005873992,0.005873992,296.0,1660918000000.0,-0.0023878252,precursor,22.52,5312457.5,1229778800.0,653513.1,299058.62,2.0,-0.0020324276,-0.004064855,Cluster 2,3.25%
148,148,297,1660918600000.0,22.54,0.0013314203,surge,1,0.0013314203,0.0013314203,0.0013314203,298.0,1660918800000.0,-0.0004423597,precursor,22.6,5307596.0,1229738800.0,652885.25,297504.1,1.0,-0.0004423597,-0.0004423597,Cluster 2,3.25%
149,149,299,1660919200000.0,22.54,0.0037733736,surge,2,0.009718483,0.019436967,0.019436967,300.0,1660919900000.0,-0.0019303065,precursor,22.71,5211512.5,1229748500.0,648107.75,297417.03,5.0,-0.008585624,-0.042928122,Cluster 2,3.25%
150,150,301,1660921800000.0,22.57,0.0020375545,surge,1,0.0020375545,0.0020375545,0.0020375545,302.0,1660922200000.0,-0.0012359264,precursor,22.65,5279164.0,1229708300.0,651646.7,296351.9,2.0,-0.0017196975,-0.003439395,Cluster 2,3.25%
151,151,303,1660923200000.0,22.57,0.0010626526,surge,5,0.029133458,0.14566728,0.14566728,304.0,1660928000000.0,-0.0033949893,precursor,23.26,5378525.5,1229606000.0,654056.25,290632.44,7.0,-0.025403714,-0.177826,Cluster 2,3.25%
152,152,305,1660933400000.0,22.68,0.00048596255,surge,2,0.002558857,0.005117714,0.005117714,306.0,1660935300000.0,-0.002238731,precursor,22.75,5218034.0,1229781400.0,649148.3,299549.12,1.0,-0.002238731,-0.002238731,Cluster 2,3.25%
153,153,307,1660936800000.0,22.76,0.017395375,surge,1,0.017395375,0.017395375,0.017395375,308.0,1660937700000.0,-0.0015355619,precursor,23.08,5293293.0,1229734800.0,651694.0,297596.84,3.0,-0.013491589,-0.040474765,Cluster 2,3.25%
154,154,309,1660942000000.0,22.81,0.0042792424,surge,1,0.0042792424,0.0042792424,0.0042792424,310.0,1660943900000.0,-0.0011355407,precursor,22.89,4708791.5,1229764600.0,626991.4,299576.3,3.0,-0.013811485,-0.041434452,Cluster 2,3.25%
155,155,311,1660948800000.0,22.44,0.0011995017,surge,1,0.0011995017,0.0011995017,0.0011995017,312.0,1660950200000.0,1.1704366e-05,precursor,22.6,5300491.5,1230062000.0,655079.75,313122.5,2.0,-0.0063978047,-0.012795609,Cluster 2,3.25%
156,156,313,1660952800000.0,22.26,0.004103246,surge,2,0.016120326,0.03224065,0.03224065,314.0,1660957200000.0,-0.0013899923,precursor,22.62,6677791.0,1229870500.0,716434.3,307221.2,1.0,-0.0013899923,-0.0013899923,Cluster 2,3.25%
157,157,315,1660959500000.0,22.86,0.0034145582,surge,1,0.0034145582,0.0034145582,0.0034145582,316.0,1660959900000.0,-0.0025720315,precursor,22.7,6644312.5,1229832300.0,714050.0,305752.2,1.0,-0.0025720315,-0.0025720315,Cluster 2,3.25%
158,158,317,1660962500000.0,22.85,0.0041400166,surge,1,0.0041400166,0.0041400166,0.0041400166,318.0,1660965200000.0,-0.005595709,precursor,22.79,6743921.0,1229726600.0,718986.6,301014.44,1.0,-0.005595709,-0.005595709,Cluster 2,3.25%
159,159,319,1660966700000.0,22.76,0.0044487957,surge,1,0.0044487957,0.0044487957,0.0044487957,320.0,1660969200000.0,-0.002707922,precursor,22.8,6746278.0,1229685800.0,719140.44,299243.8,1.0,-0.002707922,-0.002707922,Cluster 2,3.25%
160,160,321,1660971500000.0,23.02,0.0031682418,surge,1,0.0031682418,0.0031682418,0.0031682418,322.0,1660973900000.0,-0.0048889644,precursor,22.8,5407079.0,1229701800.0,659847.1,299521.56,1.0,-0.0048889644,-0.0048889644,Cluster 2,3.25%
161,161,323,1660976600000.0,22.66,0.0033962112,surge,2,0.009065502,0.018131005,0.018131005,324.0,1660982100000.0,-0.0003427528,precursor,22.99,5397922.5,1229675000.0,658516.56,297974.4,4.0,-0.0069739353,-0.027895741,Cluster 2,3.25%
162,162,325,1660992500000.0,22.81,0.0038235236,surge,1,0.0038235236,0.0038235236,0.0038235236,326.0,1660994800000.0,-0.0039801844,precursor,22.79,5485755.0,1229710600.0,663345.9,300023.3,2.0,-0.004854734,-0.009709468,Cluster 2,3.25%
163,163,327,1661000700000.0,22.74,0.0006645121,surge,1,0.0006645121,0.0006645121,0.0006645121,328.0,1661004300000.0,-0.04413679,precursor,22.85,5140780.0,1229974300.0,647909.06,301579.5,1.0,-0.04413679,-0.04413679,Cluster 2,3.25%
164,164,329,1661007200000.0,22.74,0.6154051,surge,1,0.6154051,0.6154051,0.6154051,330.0,1661007200000.0,-0.00074762007,precursor,22.71,5147846.5,1229998300.0,648583.2,303137.12,7.0,-0.0011869088,-0.008308361,Cluster 2,3.25%
165,165,331,1661007400000.0,22.71,0.00083702384,surge,1,0.00083702384,0.00083702384,0.00083702384,332.0,1661007400000.0,0.00017607571,precursor,22.72,5141035.5,1230005200.0,648319.6,303469.75,10.0,-0.003168909,-0.03168909,Cluster 2,3.25%
166,166,333,1661008600000.0,22.72,0.002915998,surge,1,0.002915998,0.002915998,0.002915998,334.0,1661008700000.0,-0.0021572523,precursor,22.68,5299994.0,1229967700.0,655442.56,301936.2,2.0,-0.002818881,-0.005637762,Cluster 2,3.25%
167,167,335,1661009100000.0,22.66,0.00075062993,surge,2,0.001412706,0.002825412,0.002825412,336.0,1661009700000.0,-0.00039643663,precursor,22.65,5256036.0,1229954800.0,653268.44,301480.1,2.0,4.5433375e-05,9.086675e-05,Cluster 2,3.25%
168,168,337,1661010200000.0,22.69,0.0013667466,surge,1,0.0013667466,0.0013667466,0.0013667466,338.0,1661010600000.0,0.00035312088,precursor,22.74,5300429.0,1229964000.0,655335.75,301718.0,1.0,0.00035312088,0.00035312088,Cluster 2,3.25%
169,169,339,1661010700000.0,22.71,0.0022016345,surge,1,0.0022016345,0.0022016345,0.0022016345,340.0,1661011200000.0,0.00026680427,precursor,22.8,5131559.0,1229906300.0,647502.0,299032.22,1.0,0.00026680427,0.00026680427,Cluster 2,3.25%
170,170,341,1661011800000.0,22.78,0.00096683967,surge,1,0.00096683967,0.00096683967,0.00096683967,342.0,1661011900000.0,-0.00021914436,precursor,22.79,5114469.5,1229891500.0,646777.25,298391.22,8.0,-0.01839427,-0.14715417,Cluster 2,3.25%
171,171,343,1661016500000.0,22.43,0.0046971575,surge,1,0.0046971575,0.0046971575,0.0046971575,344.0,1661017500000.0,-0.006710776,precursor,22.4,5047542.0,1229813600.0,645068.8,295783.9,8.0,-0.029663773,-0.23731019,Cluster 2,3.25%
172,172,345,1661024700000.0,21.86,0.0018345909,surge,3,0.02029297,0.06087891,0.06087891,346.0,1661027900000.0,-0.006422239,precursor,22.22,4712804.0,1229498600.0,626811.06,287562.25,3.0,-0.022168104,-0.06650431,Cluster 2,3.25%
173,173,347,1661030000000.0,21.83,0.002761002,surge,4,0.019492442,0.07796977,0.07796977,348.0,1661034800000.0,-0.0028771209,precursor,22.16,4700683.5,1229451100.0,627038.1,285595.3,2.0,-0.006082181,-0.012164362,Cluster 2,3.25%
174,174,349,1661037400000.0,22.08,0.008889344,surge,1,0.008889344,0.008889344,0.008889344,350.0,1661038600000.0,-0.0011076923,precursor,22.19,4692214.0,1229451600.0,626515.25,285481.62,1.0,-0.0011076923,-0.0011076923,Cluster 2,3.25%
175,175,351,1661040700000.0,22.37,0.009760319,surge,1,0.009760319,0.009760319,0.009760319,352.0,1661042600000.0,-0.0046199574,precursor,22.45,3943309.8,1229034100.0,590684.5,266514.6,2.0,-0.0050988374,-0.010197675,Cluster 2,3.25%
176,176,353,1661045600000.0,22.45,0.010651781,surge,1,0.010651781,0.010651781,0.010651781,354.0,1661047700000.0,-0.0010546878,precursor,22.61,4841308.5,1229508100.0,630650.3,286356.38,5.0,-0.0077482113,-0.038741056,Cluster 2,3.25%
177,177,355,1661056800000.0,22.44,0.0008101195,surge,1,0.0008101195,0.0008101195,0.0008101195,356.0,1661058500000.0,-0.003518743,precursor,22.34,4999472.5,1229686100.0,639788.6,293618.84,1.0,-0.003518743,-0.003518743,Cluster 2,3.25%
178,178,357,1661060300000.0,22.42,0.0034044757,surge,1,0.0034044757,0.0034044757,0.0034044757,358.0,1661063100000.0,-0.0062421598,precursor,22.37,4975763.0,1229827200.0,638664.75,299828.9,1.0,-0.0062421598,-0.0062421598,Cluster 2,3.25%
179,179,359,1661065800000.0,22.28,0.011383927,surge,2,0.029521482,0.059042964,0.059042964,360.0,1661070700000.0,-0.0025792904,precursor,22.83,5007636.0,1229774700.0,638433.0,296093.62,1.0,-0.0025792904,-0.0025792904,Cluster 2,3.25%
180,180,361,1661073200000.0,22.95,0.006862968,surge,1,0.006862968,0.006862968,0.006862968,362.0,1661076100000.0,-0.0022976615,precursor,23.0,5070683.0,1229773200.0,640540.9,295542.6,2.0,-0.0023798703,-0.0047597406,Cluster 2,3.25%
181,181,363,1661079700000.0,22.95,0.0016102098,surge,2,0.005309552,0.010619104,0.010619104,364.0,1661085500000.0,-0.009478023,precursor,22.96,5010546.0,1229751600.0,637690.44,294511.44,3.0,-0.015204831,-0.045614492,Cluster 2,3.25%
182,182,365,1661092900000.0,22.83,0.003692251,surge,2,0.005356133,0.010712266,0.010712266,366.0,1661096000000.0,-4.1666633e-05,precursor,22.87,5032148.0,1229885000.0,638556.94,300570.5,1.0,-4.1666633e-05,-4.1666633e-05,Cluster 2,3.25%
183,183,367,1661098900000.0,22.8,0.00056808814,surge,2,0.004211589,0.008423178,0.008423178,368.0,1661105100000.0,-0.002956124,precursor,22.81,4858031.0,1229662500.0,630766.44,291786.47,1.0,-0.002956124,-0.002956124,Cluster 2,3.25%
184,184,369,1661108600000.0,23.02,0.0054161837,surge,1,0.0054161837,0.0054161837,0.0054161837,370.0,1661112200000.0,-0.0016060518,precursor,23.05,5011439.5,1229813400.0,636550.06,298063.28,1.0,-0.0016060518,-0.0016060518,Cluster 2,3.25%
185,185,371,1661115800000.0,23.15,0.008931798,surge,1,0.008931798,0.008931798,0.008931798,372.0,1661118200000.0,-0.0017679816,precursor,23.15,4990307.5,1229743900.0,635370.1,294638.12,10.0,-0.05317893,-0.5317893,Cluster 2,3.25%
186,186,373,1661158000000.0,21.89,0.0032009392,surge,2,0.011325426,0.022650853,0.022650853,374.0,1661168000000.0,-0.002420432,precursor,22.15,4842140.0,1229787100.0,632489.1,299796.78,3.0,-0.004849815,-0.014549444,Cluster 2,3.25%
187,187,375,1661179400000.0,22.21,0.0040809466,surge,1,0.0040809466,0.0040809466,0.0040809466,376.0,1661186700000.0,-0.0037666177,precursor,22.13,6424121.0,1229711700.0,704318.25,296883.9,1.0,-0.0037666177,-0.0037666177,Cluster 2,3.25%
188,188,377,1661191000000.0,22.09,0.08006584,surge,3,0.08237497,0.2471249,0.2471249,378.0,1661191200000.0,0.0004065449,precursor,22.15,6447814.5,1229713500.0,706508.5,296923.12,9.0,-0.0023033617,-0.020730253,Cluster 2,3.25%
189,189,379,1661191500000.0,22.09,0.00049800385,surge,1,0.00049800385,0.00049800385,0.00049800385,380.0,1661191600000.0,0.00036203195,precursor,22.11,4164192.0,1229108200.0,601985.75,270053.28,10.0,-0.0024891584,-0.024891585,Cluster 2,3.25%
190,190,381,1661192900000.0,22.06,0.0007711397,surge,1,0.0007711397,0.0007711397,0.0007711397,382.0,1661193000000.0,-0.002492605,precursor,22.06,6450904.5,1229654800.0,707089.75,294975.38,5.0,-0.008680578,-0.04340289,Cluster 2,3.25%
191,191,383,1661194300000.0,21.96,0.0037040415,surge,4,0.008757335,0.03502934,0.03502934,384.0,1661196000000.0,0.00040785508,precursor,22.06,6491666.0,1229583700.0,709254.5,291760.88,2.0,-0.0041651963,-0.008330393,Cluster 2,3.25%
192,192,385,1661197000000.0,22.02,0.002094138,surge,1,0.002094138,0.002094138,0.002094138,386.0,1661197400000.0,-0.0011345271,precursor,21.99,6462143.5,1229640000.0,708351.5,294464.66,1.0,-0.0011345271,-0.0011345271,Cluster 2,3.25%
193,193,387,1661197900000.0,22.06,0.003819443,surge,3,0.015350095,0.046050284,0.046050284,388.0,1661199800000.0,9.034794e-05,precursor,22.33,6432124.0,1229716000.0,704363.2,296896.88,8.0,-0.01412932,-0.11303456,Cluster 2,3.25%
194,194,389,1661206000000.0,22.12,0.0070414594,surge,2,0.009343256,0.018686512,0.018686512,390.0,1661208500000.0,-0.0008518243,precursor,22.24,6434622.5,1229785200.0,705224.9,300188.75,1.0,-0.0008518243,-0.0008518243,Cluster 2,3.25%
